year,sex,profession,income,age,net_worth,happiness
51,M,civil servant,7251.19,62,16038.25,102.09
51,F,fisher,3546.03,51,42650.45,101.40
51,M,retired,4532.65,68,147138.15,111.28
51,F,craftsman,7962.88,59,91423.17,102.77
51,X,fisher,4151.00,62,45264.78,101.76
51,F,homemaker,-412.19,54,-16583.32,104.30
51,M,fisher,3690.67,55,50271.05,101.05
51,M,farmer,3031.58,54,25716.13,100.99
51,M,farmer,3489.37,60,32252.04,101.28
51,F,craftsman,7978.76,58,88503.38,102.20
51,F,retired,-794.85,65,-28288.42,104.30
51,M,homemaker,-727.91,64,-27016.63,104.30
51,M,fisher,4092.84,64,45692.76,101.23
51,F,service provider,10941.02,61,124206.65,103.28
51,X,homemaker,-679.44,62,-24870.99,104.84
51,M,homemaker,-406.87,55,-17571.57,104.84
51,M,fisher,3532.39,51,43106.09,101.44
51,M,retired,3472.01,69,116194.63,111.07
51,M,retired,1069.91,66,36550.10,108.70
51,M,craftsman,5763.66,55,31736.63,101.70
51,F,farmer,3524.40,61,33519.96,100.80
51,M,retired,2466.89,70,74427.08,110.45
51,X,farmer,3305.05,59,31038.02,100.68
51,X,craftsman,7530.18,56,80431.23,102.65
51,F,homemaker,-358.29,53,-15568.35,104.84
51,M,retired,3325.35,67,114232.46,110.25
51,X,farmer,2919.40,56,25776.68,100.45
51,M,craftsman,6349.13,53,70879.99,101.87
51,F,fisher,4563.06,62,66755.17,101.94
51,M,craftsman,7064.20,56,81624.41,102.09
51,M,retired,1153.69,71,37442.34,113.01
51,M,service provider,11571.98,63,134695.85,103.37
51,M,fisher,4964.17,64,71706.30,102.08
51,F,fisher,4249.34,58,56865.95,101.80
51,M,retired,4475.91,66,142104.77,109.12
51,F,farmer,3331.18,61,33202.66,101.25
51,M,farmer,3243.09,57,29128.23,100.58
51,F,craftsman,7074.17,58,67467.28,102.04
51,F,retired,-918.04,68,-32030.21,104.30
51,M,retired,3378.87,66,113742.66,109.23
51,F,retired,-908.50,68,-32038.10,104.30
51,M,fisher,4642.00,60,61361.53,101.38
51,F,retired,-983.76,73,-32516.95,104.30
51,M,farmer,3486.69,63,35107.90,101.34
51,F,retired,2272.48,66,73986.86,108.46
51,F,farmer,2723.34,53,24560.50,100.87
51,M,fisher,3686.13,53,46691.22,100.97
51,F,fisher,4613.59,61,63843.45,101.93
51,X,retired,1865.17,75,55248.98,112.37
51,F,unemployed,-374.19,53,-15575.94,84.30
51,F,craftsman,7151.14,55,77346.89,102.57
51,M,service provider,8156.69,57,46029.84,102.79
51,M,homemaker,-370.22,53,-15552.16,104.84
51,M,retired,-1023.50,70,-32299.70,104.53
51,M,service provider,10368.05,60,119919.43,102.66
51,F,fisher,4891.14,62,67362.69,102.03
51,F,service provider,9285.24,56,100065.88,103.00
51,F,retired,2352.26,66,74888.36,108.50
51,M,farmer,3511.58,60,31892.61,100.73
51,F,retired,4354.11,67,144322.01,110.69
51,M,retired,4417.63,67,145158.84,110.74
51,M,fisher,3255.67,51,43126.98,100.81
51,M,civil servant,10332.97,61,124436.79,103.23
51,M,retired,4531.91,67,144737.67,110.74
51,M,civil servant,10870.35,63,133283.57,103.31
51,F,retired,1152.09,66,36548.28,108.87
51,M,retired,4585.15,70,147174.18,111.73
51,F,fisher,3708.17,54,49057.88,101.58
51,F,retired,-970.81,69,-32079.79,104.30
51,F,fisher,4077.05,56,52659.05,101.68
51,M,retired,-282.33,70,-9350.82,104.74
51,M,farmer,3424.63,62,34346.45,100.80
51,F,farmer,3371.87,59,31270.62,100.70
51,F,retired,3352.81,67,113435.69,110.28
51,F,craftsman,7518.12,58,87464.52,102.72
51,F,service provider,10391.12,60,118920.29,103.18
51,F,fisher,3314.92,51,43081.56,100.84
51,F,homemaker,-555.62,58,-20849.35,104.84
51,M,retired,4268.96,66,141487.31,109.07
51,M,homemaker,-330.17,52,-14517.90,104.84
51,M,retired,-777.80,65,-28214.45,104.84
51,F,farmer,2946.59,55,26592.58,100.46
51,M,retired,-979.40,70,-32263.42,104.30
51,F,civil servant,10049.42,60,119227.40,102.65
51,M,civil servant,9128.13,57,104497.53,102.46
51,M,homemaker,-558.06,59,-21875.08,104.84
51,F,civil servant,9747.58,61,111374.45,103.17
51,M,homemaker,-514.71,57,-19791.62,104.30
51,F,craftsman,5327.24,53,9902.14,102.01
51,M,civil servant,7624.13,50,77218.73,102.14
51,M,service provider,7669.22,50,77474.02,102.72
51,M,craftsman,5834.19,50,62528.19,101.76
51,F,farmer,2635.84,50,22538.71,100.76
51,F,homemaker,-282.75,50,-12723.44,104.84
51,M,craftsman,5975.37,50,62355.18,102.31
51,F,homemaker,-259.87,49,-11764.87,104.30
51,M,farmer,2600.30,49,21462.83,100.16
51,F,fisher,3294.58,49,39654.15,101.30
51,M,civil servant,7536.16,49,74884.87,102.14
51,F,homemaker,-220.75,48,-10795.41,104.30
51,F,craftsman,5994.45,48,57616.40,102.27
51,M,service provider,7074.43,48,71892.96,102.61
51,M,service provider,6852.88,47,67939.33,102.54
51,M,homemaker,-215.05,47,-10001.83,104.30
51,F,civil servant,5693.22,46,14150.37,101.56
51,M,farmer,2391.06,46,18954.66,100.52
51,F,service provider,6726.41,46,65076.80,102.48
51,F,farmer,2318.24,45,18356.32,99.92
51,F,farmer,2275.26,45,18264.01,99.91
51,M,craftsman,5456.54,45,49836.98,101.55
51,X,craftsman,5331.56,44,48337.47,102.05
51,F,farmer,2007.37,44,7759.58,101.84
51,F,farmer,2160.57,44,18079.60,100.37
51,F,civil servant,6566.88,43,56179.82,101.84
51,M,unemployed,-116.66,43,-6644.25,84.84
51,M,craftsman,4859.56,43,45507.35,101.38
51,M,service provider,5940.14,42,53497.05,102.28
51,F,craftsman,4859.19,42,43413.81,101.88
51,F,farmer,2195.87,42,16965.10,100.49
51,F,fisher,2467.31,42,29315.61,100.79
51,F,farmer,2081.21,41,16366.27,99.82
51,M,farmer,2042.63,41,16270.69,101.02
51,F,fisher,2625.76,41,28392.22,100.83
51,M,farmer,1888.03,41,3660.62,101.73
51,F,fisher,2499.45,40,26790.69,100.74
51,M,homemaker,-69.81,40,-4248.54,104.30
51,F,unemployed,-70.83,40,-4255.88,84.84
51,F,service provider,5695.42,40,48280.34,102.19
51,F,fisher,2465.08,39,25929.00,100.72
51,M,farmer,1782.75,39,4831.96,101.63
51,M,unemployed,-51.81,39,-3486.97,84.84
51,F,farmer,2073.53,39,15302.44,101.87
51,M,craftsman,4240.42,38,35225.87,101.10
51,M,service provider,5448.24,38,42837.02,102.09
51,M,service provider,5615.85,38,43607.58,101.57
51,F,fisher,2337.87,38,25094.79,100.65
51,X,fisher,2403.28,38,24913.32,100.64
51,M,craftsman,4112.89,38,35524.62,101.64
51,F,service provider,5256.19,37,41168.57,102.01
51,F,farmer,1793.66,37,14684.05,101.68
51,M,farmer,1867.12,37,14690.35,101.14
51,F,civil servant,5136.66,37,41059.43,102.02
51,M,craftsman,4401.03,37,33823.68,101.66
51,M,homemaker,-22.50,37,-1914.36,104.30
51,F,fisher,2051.25,36,22502.58,100.16
51,F,homemaker,-9.42,36,-1160.62,104.30
51,M,fisher,2193.91,36,22629.23,100.49
51,F,craftsman,3859.42,36,31561.07,100.95
51,X,homemaker,-9.89,36,-1141.20,104.84
51,F,farmer,1741.66,36,14134.37,102.17
51,F,service provider,4903.38,36,38845.37,101.95
51,M,civil servant,5089.27,36,38648.35,101.40
51,F,craftsman,3862.38,35,30047.81,101.46
51,M,farmer,1745.55,35,13470.08,101.61
51,F,fisher,2171.50,35,22119.61,100.49
51,X,homemaker,2.52,35,-442.98,104.30
51,M,homemaker,2.92,35,-424.30,104.84
51,F,fisher,2037.86,35,21814.25,100.67
51,F,unemployed,3.01,35,-423.17,84.84
51,M,service provider,4982.48,35,36401.27,101.92
51,F,craftsman,3837.62,35,30416.02,101.49
51,F,civil servant,4626.69,34,35092.01,101.84
51,M,unemployed,15.99,34,370.46,84.30
51,M,civil servant,4924.69,34,35012.41,101.89
51,F,unemployed,16.54,34,378.52,84.30
51,M,fisher,1953.29,34,20627.93,101.25
51,M,service provider,4891.42,34,34748.38,101.34
51,M,farmer,1761.57,34,13079.34,104.59
51,F,fisher,1933.13,34,20461.99,101.19
51,F,unemployed,26.05,33,1077.53,84.84
51,F,farmer,1700.99,33,12775.17,104.01
51,F,craftsman,3732.78,33,27691.55,101.39
51,M,craftsman,3617.51,33,27406.81,101.37
51,F,homemaker,28.18,33,1089.84,104.30
51,M,fisher,1823.15,33,13007.25,103.50
51,F,civil servant,4453.47,33,32614.69,101.76
51,M,craftsman,3682.14,33,27182.80,101.38
51,M,fisher,1908.50,33,19961.56,103.65
51,F,farmer,1631.14,32,12212.80,103.89
51,M,fisher,1957.07,32,19284.36,103.64
51,F,craftsman,3539.94,32,25994.75,101.33
51,M,homemaker,36.09,32,1774.32,104.84
51,M,service provider,4526.67,32,30953.48,101.75
51,F,service provider,4281.55,32,31012.24,101.69
51,M,homemaker,35.63,32,1776.12,104.84
51,F,service provider,4393.90,32,31060.40,101.18
51,M,homemaker,47.41,31,2589.50,104.84
51,F,craftsman,3353.41,31,24133.84,101.20
51,M,craftsman,3543.63,31,24824.76,100.76
51,M,homemaker,47.83,31,2576.67,104.84
51,M,homemaker,47.43,31,2568.11,104.84
51,M,service provider,4504.73,31,29373.59,101.70
51,F,homemaker,47.41,31,2577.48,104.30
51,M,service provider,4313.97,31,22658.11,101.64
51,M,unemployed,59.34,30,3211.55,84.85
51,M,homemaker,58.20,30,3201.64,104.84
51,M,craftsman,3455.58,30,23003.90,101.20
51,M,farmer,1519.22,30,9779.31,103.64
51,M,homemaker,56.88,30,3193.16,104.84
51,F,homemaker,55.51,30,3198.11,104.84
51,M,service provider,3987.19,30,27253.42,101.58
51,F,homemaker,57.51,30,3204.96,104.84
51,M,fisher,1779.61,29,16889.53,103.46
51,M,homemaker,61.78,29,3738.96,104.84
51,M,fisher,1681.87,29,16761.02,103.31
51,F,farmer,1521.46,29,11513.07,103.63
51,M,farmer,1422.47,29,10097.67,103.54
51,F,service provider,3998.12,29,25301.13,100.98
51,M,fisher,1624.69,29,16623.54,102.75
51,M,service provider,4126.58,29,25597.36,101.56
51,M,unemployed,66.99,28,4346.77,84.85
51,F,civil servant,3758.12,28,23742.90,101.42
51,M,fisher,1696.12,28,15560.51,102.73
51,M,fisher,1626.58,28,15587.64,103.23
51,F,homemaker,67.75,28,4369.74,104.84
51,M,farmer,1420.21,28,10616.42,103.49
51,M,farmer,1420.24,28,11196.30,104.08
51,M,homemaker,78.73,27,4904.18,104.84
51,M,fisher,1528.01,27,15073.17,103.13
51,F,fisher,1518.28,27,14974.69,102.56
51,M,craftsman,2922.85,27,16436.63,100.83
51,M,civil servant,3731.80,27,22064.25,101.37
51,X,unemployed,78.25,27,4888.21,84.32
51,F,farmer,1421.08,27,10963.25,103.48
51,M,farmer,1426.86,27,10948.46,104.04
51,F,craftsman,2980.41,26,18176.60,100.93
51,M,fisher,1570.11,26,14641.65,102.59
51,F,service provider,3519.93,26,20590.43,101.29
51,F,civil servant,3463.62,26,20554.53,101.26
51,M,fisher,1568.74,26,14627.82,103.11
51,F,unemployed,75.01,26,5350.53,84.88
51,M,unemployed,77.03,26,5368.77,84.88
51,F,homemaker,80.01,25,5891.84,104.84
51,M,farmer,1377.87,25,11733.19,103.40
51,M,fisher,1491.15,25,13585.18,103.02
51,F,service provider,3438.61,25,19248.73,101.25
51,M,fisher,1395.96,25,13449.55,102.88
51,M,craftsman,2833.04,25,16782.11,100.80
51,F,homemaker,79.63,25,5900.49,104.30
51,M,unemployed,83.95,25,5909.27,84.38
51,M,homemaker,83.49,24,6425.61,104.84
51,M,homemaker,90.11,24,6440.16,104.84
51,F,craftsman,2626.52,24,15820.27,100.26
51,M,farmer,1304.67,24,11355.21,103.36
51,M,service provider,3255.32,24,17713.58,101.12
51,M,farmer,1281.51,24,11233.54,103.74
51,F,homemaker,85.81,24,6437.94,104.84
51,M,unemployed,83.47,24,6431.76,85.00
51,M,civil servant,3426.32,24,17838.25,101.20
51,F,service provider,3354.62,23,16303.98,101.11
51,M,civil servant,3154.40,23,16395.36,100.75
51,M,service provider,3061.71,23,16070.19,100.98
51,X,craftsman,2547.37,23,14654.99,100.78
51,F,craftsman,2622.44,23,14778.42,100.83
51,F,fisher,1373.61,23,12638.40,102.77
51,M,farmer,1182.40,23,11400.04,103.37
51,M,craftsman,2673.99,23,14669.84,100.81
51,M,homemaker,97.33,22,7486.02,104.69
51,F,homemaker,95.40,22,7487.66,104.69
51,M,farmer,1170.56,22,11135.13,103.44
51,F,homemaker,90.85,22,7474.36,104.69
51,F,civil servant,3182.00,22,15190.87,101.02
51,M,farmer,1233.62,22,11219.96,103.58
51,F,homemaker,97.65,22,7484.11,104.69
51,M,fisher,1266.87,22,11766.85,102.62
51,M,civil servant,3174.26,22,15113.01,101.00
51,F,unemployed,98.86,21,7990.04,85.62
51,F,farmer,1138.31,21,10902.97,103.10
51,M,civil servant,2979.49,21,13937.31,100.85
51,M,farmer,1186.79,21,10936.33,103.17
51,M,homemaker,93.82,21,7978.34,104.38
51,F,civil servant,2917.33,21,13962.30,100.86
51,M,service provider,3092.97,21,14076.89,100.92
51,F,farmer,1153.06,21,10943.95,103.14
51,M,farmer,1151.74,21,10901.34,103.12
51,F,fisher,1197.48,21,11411.74,102.16
51,F,homemaker,96.10,20,8472.10,103.75
51,M,farmer,1123.84,20,10661.37,102.51
51,M,civil servant,2813.08,20,12951.57,100.75
51,M,homemaker,96.17,20,8481.28,103.75
51,M,craftsman,2375.59,20,12228.67,101.66
51,F,fisher,1160.07,20,11127.91,102.83
51,F,homemaker,94.24,20,8472.98,103.75
51,M,homemaker,99.65,20,8486.05,103.75
51,F,homemaker,93.66,20,8481.09,103.75
51,F,craftsman,2142.47,19,11427.92,100.26
51,M,fisher,1145.62,19,10475.92,101.49
51,M,homemaker,101.85,19,9019.33,102.50
51,F,homemaker,98.70,19,9024.50,102.50
51,F,fisher,1145.07,19,10475.71,101.48
51,F,service provider,2748.44,19,11926.19,100.62
51,F,homemaker,94.89,19,9013.91,102.50
51,M,homemaker,101.40,19,9022.11,102.50
51,M,farmer,952.43,18,10177.49,99.06
51,F,craftsman,2049.34,18,10725.94,100.15
51,F,homemaker,100.21,18,9502.76,100.00
51,F,homemaker,101.47,18,9504.02,100.00
51,F,farmer,1038.29,18,10220.42,99.22
51,F,farmer,1041.54,18,10222.04,99.23
51,M,fisher,1049.19,18,10225.87,99.24
51,F,civil servant,2510.76,18,10956.65,100.37
51,M,unemployed,99.84,18,9502.39,90.00
51,F,fisher,1115.68,18,10259.11,99.35
51,M,child,0.00,17,10000.00,100.00
51,X,child,0.00,17,10000.00,100.00
51,X,child,0.00,17,10000.00,100.00
51,F,child,0.00,17,10000.00,100.00
51,F,child,0.00,17,10000.00,100.00
51,M,child,0.00,17,10000.00,100.00
51,F,child,0.00,17,10000.00,100.00
51,F,child,0.00,17,10000.00,100.00
51,F,child,0.00,17,10000.00,100.00
51,F,child,0.00,16,10000.00,100.00
51,F,child,0.00,16,10000.00,100.00
51,F,child,0.00,16,10000.00,100.00
51,M,child,0.00,16,10000.00,100.00
51,M,child,0.00,16,10000.00,100.00
51,F,child,0.00,16,10000.00,100.00
51,F,child,0.00,16,10000.00,100.00
51,M,child,0.00,16,10000.00,100.00
51,F,child,0.00,15,10000.00,100.00
51,M,child,0.00,15,10000.00,100.00
51,F,child,0.00,15,10000.00,100.00
51,F,child,0.00,15,10000.00,100.00
51,F,child,0.00,15,10000.00,100.00
51,F,child,0.00,15,10000.00,100.00
51,M,child,0.00,15,10000.00,100.00
51,M,child,0.00,15,10000.00,100.00
51,M,child,0.00,15,10000.00,100.00
51,F,child,0.00,14,10000.00,100.00
51,F,child,0.00,14,10000.00,100.00
51,F,child,0.00,14,10000.00,100.00
51,F,child,0.00,14,10000.00,100.00
51,M,child,0.00,14,10000.00,100.00
51,M,child,0.00,14,10000.00,100.00
51,M,child,0.00,14,10000.00,100.00
51,M,child,0.00,14,10000.00,100.00
51,F,child,0.00,13,10000.00,100.00
51,M,child,0.00,13,10000.00,100.00
51,F,child,0.00,13,10000.00,100.00
51,M,child,0.00,13,10000.00,100.00
51,F,child,0.00,13,10000.00,100.00
51,F,child,0.00,13,10000.00,100.00
51,F,child,0.00,13,10000.00,100.00
51,F,child,0.00,13,10000.00,100.00
51,X,child,0.00,13,10000.00,100.00
51,M,child,0.00,12,10000.00,100.00
51,M,child,0.00,12,10000.00,100.00
51,M,child,0.00,12,10000.00,100.00
51,F,child,0.00,12,10000.00,100.00
51,F,child,0.00,12,10000.00,100.00
51,F,child,0.00,12,10000.00,100.00
51,F,child,0.00,12,10000.00,100.00
51,F,child,0.00,12,10000.00,100.00
51,F,child,0.00,12,10000.00,100.00
51,F,child,0.00,11,10000.00,100.00
51,F,child,0.00,11,10000.00,100.00
51,F,child,0.00,11,10000.00,100.00
51,M,child,0.00,11,10000.00,100.00
51,F,child,0.00,11,10000.00,100.00
51,F,child,0.00,11,10000.00,100.00
51,M,child,0.00,11,10000.00,100.00
51,F,child,0.00,11,10000.00,100.00
51,M,child,0.00,11,10000.00,100.00
51,M,child,0.00,10,10000.00,100.00
51,M,child,0.00,10,10000.00,100.00
51,M,child,0.00,10,10000.00,100.00
51,M,child,0.00,10,10000.00,100.00
51,F,child,0.00,10,10000.00,100.00
51,F,child,0.00,10,10000.00,100.00
51,M,child,0.00,10,10000.00,100.00
51,F,child,0.00,10,10000.00,100.00
51,F,child,0.00,10,10000.00,100.00
51,F,child,0.00,10,10000.00,100.00
51,M,child,0.00,9,10000.00,100.00
51,M,child,0.00,9,10000.00,100.00
51,M,child,0.00,9,10000.00,100.00
51,F,child,0.00,9,10000.00,100.00
51,M,child,0.00,9,10000.00,100.00
51,F,child,0.00,9,10000.00,100.00
51,F,child,0.00,9,10000.00,100.00
51,F,child,0.00,9,10000.00,100.00
51,F,child,0.00,9,10000.00,100.00
51,F,child,0.00,9,10000.00,100.00
51,M,child,0.00,8,10000.00,100.00
51,M,child,0.00,8,10000.00,100.00
51,F,child,0.00,8,10000.00,100.00
51,F,child,0.00,8,10000.00,100.00
51,M,child,0.00,8,10000.00,100.00
51,M,child,0.00,8,10000.00,100.00
51,M,child,0.00,8,10000.00,100.00
51,M,child,0.00,8,10000.00,100.00
51,M,child,0.00,7,10000.00,100.00
51,F,child,0.00,7,10000.00,100.00
51,M,child,0.00,7,10000.00,100.00
51,F,child,0.00,7,10000.00,100.00
51,M,child,0.00,7,10000.00,100.00
51,F,child,0.00,7,10000.00,100.00
51,F,child,0.00,7,10000.00,100.00
51,F,child,0.00,6,10000.00,100.00
51,M,child,0.00,6,10000.00,100.00
51,M,child,0.00,6,10000.00,100.00
51,F,child,0.00,6,10000.00,100.00
51,M,child,0.00,6,10000.00,100.00
51,M,child,0.00,6,10000.00,100.00
51,F,child,0.00,6,10000.00,100.00
51,F,child,0.00,5,10000.00,100.00
51,M,child,0.00,5,10000.00,100.00
51,M,child,0.00,5,10000.00,100.00
51,M,child,0.00,5,10000.00,100.00
51,F,child,0.00,5,10000.00,100.00
51,M,child,0.00,5,10000.00,100.00
51,M,child,0.00,5,10000.00,100.00
51,M,child,0.00,5,10000.00,100.00
51,F,child,0.00,4,10000.00,100.00
51,F,child,0.00,4,10000.00,100.00
51,F,child,0.00,4,10000.00,100.00
51,F,child,0.00,4,10000.00,100.00
51,M,child,0.00,4,10000.00,100.00
51,F,child,0.00,4,10000.00,100.00
51,F,child,0.00,4,10000.00,100.00
51,M,child,0.00,4,10000.00,100.00
51,F,child,0.00,3,10000.00,100.00
51,F,child,0.00,3,10000.00,100.00
51,M,child,0.00,3,10000.00,100.00
51,M,child,0.00,3,10000.00,100.00
51,M,child,0.00,3,10000.00,100.00
51,X,child,0.00,3,10000.00,100.00
51,F,child,0.00,3,10000.00,100.00
51,F,child,0.00,3,10000.00,100.00
51,F,child,0.00,2,10000.00,100.00
51,F,child,0.00,2,10000.00,100.00
51,M,child,0.00,2,10000.00,100.00
51,M,child,0.00,2,10000.00,100.00
51,M,child,0.00,2,10000.00,100.00
51,X,child,0.00,2,10000.00,100.00
51,F,child,0.00,2,10000.00,100.00
51,F,child,0.00,1,10000.00,100.00
51,F,child,0.00,1,10000.00,100.00
51,F,child,0.00,1,10000.00,100.00
51,M,child,0.00,1,10000.00,100.00
51,M,child,0.00,1,10000.00,100.00
51,F,child,0.00,1,10000.00,100.00
51,X,child,0.00,1,10000.00,100.00
51,F,child,0.00,1,10000.00,100.00
51,M,child,0.00,0,10000.00,100.00
51,M,child,0.00,0,10000.00,100.00
51,F,child,0.00,0,10000.00,100.00
51,M,child,0.00,0,10000.00,100.00
51,F,child,0.00,0,10000.00,100.00
51,M,child,0.00,0,10000.00,100.00
51,M,child,0.00,0,10000.00,100.00
51,F,child,0.00,0,10000.00,100.00
52,M,fisher,4478.12,53,-12550.71,93.05
52,F,civil servant,7960.30,53,89106.74,102.54
52,F,fisher,7154.75,60,63596.17,102.23
52,M,craftsman,6700.45,55,77900.73,102.54
52,M,retired,-806.90,65,-28514.94,92.15
52,F,retired,2534.41,73,77471.98,110.42
52,F,farmer,1175.09,57,27953.54,99.68
52,F,homemaker,-351.40,53,-15423.32,102.42
52,F,retired,83.25,74,2072.03,102.42
52,M,craftsman,8471.04,64,109756.08,102.94
52,F,fisher,5713.01,53,47576.95,101.86
52,F,fisher,7245.60,61,65610.93,102.25
52,F,service provider,9941.86,60,119654.69,103.16
52,F,civil servant,10413.31,62,129623.02,103.25
52,F,service provider,9811.16,59,115273.37,103.14
52,M,homemaker,-567.54,59,-21991.41,102.15
52,M,unemployed,-350.44,53,-15510.66,82.15
52,M,homemaker,-473.77,56,-18680.09,102.42
52,M,craftsman,7162.68,58,87388.33,102.37
52,M,farmer,1356.58,59,30697.23,99.89
52,M,retired,5079.63,74,150101.83,111.69
52,M,farmer,1227.53,58,29142.81,99.75
52,F,retired,152.62,69,4379.95,101.96
52,F,farmer,1254.09,57,27922.17,99.76
52,M,retired,1094.47,67,37002.58,108.96
52,M,craftsman,6448.36,53,71394.12,102.45
52,F,service provider,10383.00,63,134175.90,103.29
52,F,retired,4124.81,65,140273.68,107.49
52,M,retired,4938.19,74,151031.54,111.95
52,F,retired,1127.83,69,37378.63,110.36
52,X,homemaker,-334.78,52,-14532.53,102.15
52,M,fisher,6395.21,57,55672.92,102.05
52,M,civil servant,9520.85,58,109729.05,102.80
52,F,retired,1082.57,66,37508.86,106.52
52,M,retired,-1015.47,69,-33563.76,102.42
52,F,retired,1116.17,68,37269.50,110.09
52,F,craftsman,7411.72,59,90845.61,102.69
52,F,craftsman,9046.78,64,108948.34,102.98
52,F,civil servant,9363.58,59,114605.86,102.83
52,M,unemployed,-760.00,64,-27400.59,82.42
52,F,retired,1057.59,66,37131.49,106.73
52,F,retired,2424.02,70,77172.42,110.49
52,F,craftsman,7250.82,58,87157.63,102.67
52,M,civil servant,10767.22,64,137949.49,103.30
52,F,retired,3379.84,66,111568.54,108.93
52,M,civil servant,7316.94,63,19392.01,102.38
52,F,fisher,5620.60,52,45156.04,101.80
52,M,retired,4407.64,69,149037.26,111.53
52,F,craftsman,7825.77,60,95031.35,102.77
52,X,fisher,6724.58,63,48322.36,102.14
52,F,homemaker,-401.83,55,-17594.57,102.15
52,M,fisher,6395.74,56,53164.22,101.74
52,M,farmer,1125.68,55,25974.26,99.83
52,M,farmer,1395.85,61,32645.25,100.30
52,F,craftsman,7569.04,59,91983.19,102.46
52,F,retired,-850.79,66,-29748.63,102.15
52,M,retired,-772.84,65,-28398.89,102.15
52,M,retired,1379.10,65,46077.61,105.26
52,F,service provider,10964.29,62,129384.08,103.31
52,X,homemaker,-724.79,63,-26205.20,102.42
52,M,homemaker,-452.10,56,-18633.09,102.42
52,M,fisher,5908.10,52,45755.43,101.86
52,M,retired,3572.90,70,117676.37,111.23
52,M,retired,1080.22,67,36785.50,108.61
52,M,craftsman,5987.60,56,34425.72,102.01
52,F,farmer,1497.56,62,33964.03,100.16
52,X,farmer,1357.66,60,31412.14,99.96
52,X,craftsman,7131.84,57,83692.44,102.63
52,F,homemaker,-381.77,54,-16559.54,102.42
52,X,farmer,1170.51,57,26057.22,99.62
52,M,craftsman,6592.76,54,73871.66,102.18
52,F,fisher,7574.40,63,70237.66,102.33
52,M,craftsman,7336.07,57,84987.73,102.37
52,M,service provider,10770.32,64,139776.30,103.34
52,M,retired,2063.93,65,72433.56,106.18
52,F,fisher,7017.04,59,60069.76,102.19
52,M,retired,4514.24,67,144057.18,110.47
52,F,farmer,1524.44,62,33660.17,100.40
52,M,farmer,1262.10,58,29454.57,99.80
52,F,craftsman,7159.61,59,70742.37,102.33
52,F,retired,-985.94,69,-33625.57,102.15
52,M,retired,3553.86,67,115214.88,110.30
52,F,retired,-1033.44,69,-33680.96,102.15
52,M,fisher,7080.39,61,64597.02,101.99
52,M,farmer,1568.01,64,35587.20,100.48
52,F,retired,2158.03,67,74761.17,109.42
52,F,farmer,1103.02,54,24807.30,99.73
52,M,fisher,6226.96,54,49499.99,101.68
52,F,fisher,7480.43,62,67278.96,102.31
52,X,retired,1851.43,76,55869.98,111.20
52,F,unemployed,-381.30,54,-16566.66,82.15
52,F,craftsman,7194.67,56,80639.52,102.60
52,M,service provider,7569.84,58,49510.05,102.75
52,M,homemaker,-381.96,54,-16543.54,102.42
52,M,retired,-1068.72,71,-33977.84,102.27
52,M,service provider,10385.84,61,124807.64,102.95
52,F,fisher,7567.02,63,70841.49,102.37
52,F,service provider,9133.87,57,104328.10,103.02
52,F,retired,2260.70,67,75714.00,109.49
52,M,farmer,1431.35,61,32303.58,100.06
52,F,retired,4555.11,68,146294.86,111.26
52,M,retired,4429.64,68,147068.95,111.26
52,M,fisher,5572.08,52,45608.31,101.50
52,M,civil servant,10489.32,62,129376.74,103.25
52,M,retired,4410.34,68,146638.14,111.26
52,M,civil servant,10736.43,64,138347.08,103.31
52,F,retired,1145.79,67,36816.46,108.80
52,M,retired,4689.39,71,149214.16,111.81
52,F,fisher,6061.49,55,51783.92,101.96
52,F,fisher,6349.79,57,55529.24,102.05
52,M,farmer,1572.24,63,34827.86,100.22
52,F,farmer,1363.87,60,31647.84,99.98
52,F,retired,3663.19,68,114962.58,110.85
52,F,craftsman,7487.43,59,90903.52,102.71
52,F,service provider,9885.80,61,123558.48,103.17
52,F,fisher,5886.54,52,45720.12,101.56
52,F,homemaker,-585.85,59,-22044.62,102.42
52,M,retired,4203.55,67,143284.38,110.38
52,M,homemaker,-349.92,53,-15477.23,102.42
52,M,retired,-827.20,66,-29651.07,102.42
52,F,farmer,1149.15,56,26862.45,99.60
52,M,retired,-1033.55,71,-33906.39,102.15
52,F,civil servant,9960.74,61,123903.06,102.91
52,M,civil servant,9136.99,58,108761.31,102.75
52,M,homemaker,-586.61,60,-23071.10,102.42
52,F,civil servant,10382.78,62,116261.13,103.21
52,M,homemaker,-502.41,58,-20903.45,102.15
52,F,craftsman,5187.23,54,12191.05,102.04
52,M,civil servant,7918.60,51,80873.32,102.47
52,M,service provider,7851.58,51,81095.10,102.75
52,M,craftsman,5979.17,51,65213.06,102.03
52,F,farmer,986.66,51,22727.33,99.47
52,F,homemaker,-295.79,51,-13628.64,102.42
52,M,craftsman,6050.21,51,65075.58,102.32
52,F,homemaker,-264.54,50,-12638.83,102.15
52,M,farmer,937.04,50,21626.64,99.06
52,F,fisher,5763.25,50,42231.07,101.78
52,M,civil servant,7688.46,50,78424.39,102.44
52,F,homemaker,-237.79,49,-11642.62,102.15
52,F,craftsman,6093.02,49,60358.20,102.31
52,M,service provider,7130.34,49,75153.43,102.61
52,M,service provider,6744.53,48,71006.89,102.53
